;Id;Метро;Расстояние до метро;Время до метро;Улица;Дом;Стены;Комнат;Общая площадь;Жилая площадь;Кухня;Этаж;Этажность;Лифт (пасс.);Лифт (груз.);Балкон;Лоджия;С/у (разд.);С/у (совм.);lng;lat;Цена (руб.);валюта цены;Новостройка
0;228082;Цветной бульвар;671;10;переулок Пушкарев;19;кирпич;3;67.0;58.0;0.0;3;3;0;0;0;0;0;1;55.769043;37.630122;38,601,840;1;0
1;234279;Маяковская;274;4;1-я Тверская-Ямская улица;11;нет данных;3;120.0;72.0;23.0;7;7;1;0;1;0;1;1;55.772578;37.591027000000004;62,000,000;2;0
2;243558;Водный стадион;1779;27;Береговая улица;4К1;не заполнено;3;120.0;90.0;12.0;1;7;2;1;0;0;1;1;55.827737;37.467284;77,203,680;1;0
3;262790;Кропоткинская;736;11;Молочный переулок;7;монолит-кирпич;7;517.0;517.0;0.0;3;5;1;0;0;0;0;0;55.738992;37.600666;1,125,887,000;1;0
4;262796;Кропоткинская;736;11;Молочный переулок;7;монолит-кирпич;5;260.0;260.0;0.0;3;3;1;0;0;0;0;0;55.738992;37.600666;585,461,240;1;0
5;436055;Кропоткинская;214;3;улица Остоженка;3/14;кирпич;4;158.0;108.0;22.0;4;6;2;0;0;0;0;2;55.74385699999999;37.60196;99,000,000;2;0
6;450637;Кропоткинская;748;11;Бутиковский переулок;5;монолит-кирпич;5;277.3;240.0;0.0;3;6;1;1;1;0;0;2;55.738622;37.602813;643,364,000;1;0
7;453057;Киевская;767;12;Саввинская набережная;7С3;кирпич;4;171.5;160.0;0.0;11;11;1;0;1;0;0;2;55.736943999999994;37.570483;128,672,800;1;0
8;489992;Студенческая;549;8;Студенческая улица;20к1;не заполнено;3;110.0;1.0;1.0;3;15;1;1;0;1;0;2;55.743683999999995;37.548851;70,000,000;2;0
9;566149;Рижская;225;3;проспект Мира;79;кирпич;4;102.0;70.0;12.0;2;7;1;0;0;0;1;0;55.790772;37.634245;19,000,000;2;0
10;566163;Проспект Мира;1037;16;проспект Мира;79;нет данных;4;102.0;76.0;12.0;2;7;1;0;0;0;1;0;55.791132;37.634190999999994;19,000,000;2;0
11;580302;Сокол;1076;16;улица Брюллова;7;монолит;5;192.0;127.7;25.0;1;2;0;0;1;0;0;2;55.803302;37.498519;353,843,766;1;0
12;644200;Арбатская;551;8;Скатертный переулок;5А;кирпич;4;192.0;120.0;25.0;3;6;1;0;0;0;2;2;55.755382999999995;37.596579;138,000,000;2;0
13;706513;Красные ворота;190;3;Садовая-Спасская улица;19к3;нет данных;5;143.0;95.0;25.0;8;8;1;0;0;0;0;2;55.770006;37.647467999999996;65,955,300;1;0
14;720125;Улица 1905 года;1772;27;3-я Красногвардейская улица;3;монолит;4;127.6;80.6;40.0;5;20;2;2;0;2;1;1;55.756427;37.537317;64,336,400;1;0
15;721461;Смоленская;1289;19;1-й переулок Тружеников;15;монолит-кирпич;4;269.0;269.0;0.0;7;8;1;1;0;0;0;0;55.737593000000004;37.573778999999995;351,888,730;1;0
16;762460;Багратионовская;876;13;Большая Филевская улица;16к1;кирпич;3;86.0;50.0;14.5;6;9;1;1;0;1;1;0;55.750651;37.503037;39,047,940;1;0
17;767196;Пушкинская;644;10;Тверской бульвар;16;монолит-кирпич;5;160.0;160.0;0.0;8;9;1;1;0;0;0;0;55.760013;37.601753;183,192,130;1;0
18;770072;Арбатская;1995;30;Земледельческий переулок;14/17С1;панель;4;178.0;163.0;15.0;2;3;1;0;0;0;0;1;55.740917;37.5789;131,125,400;1;0
19;782950;Фрунзенская;829;12;3-я Фрунзенская улица;5;кирпич;5;186.6;170.0;0.0;10;10;1;1;2;0;1;2;55.720028000000006;37.57881;323,965,942;1;0
20;783015;Тверская;1204;18;Большая Никитская улица;45;кирпич;5;200.0;170.0;0.0;5;7;1;0;1;0;0;2;55.757526;37.590632;321,682,000;1;0
21;821314;Аэропорт;651;10;Чапаевский переулок;3;не заполнено;4;179.0;110.0;60.0;8;22;4;2;0;0;0;2;55.798480000000005;37.520671;167,969,690;3;0
22;824586;Павелецкая;430;6;Большая Пионерская улица;20;монолит;6;353.0;300.0;30.0;5;6;2;1;1;2;2;2;55.727785;37.63394;353,850,200;1;0
23;846006;Бульвар Дмитрия Донского;7637;114;улица Захарьинские Дворики;3;панель;2;53.1;28.6;9.0;10;16;2;2;0;1;1;0;55.501488;37.575459;7,000,000;2;0
24;851766;Третьяковская;253;4;Голиковский переулок;15;монолит-кирпич;4;180.0;180.0;0.0;5;7;1;0;0;1;1;1;55.738758999999995;37.627633;193,009,200;1;0
25;880373;Маяковская;157;2;3-я Тверская-Ямская улица;10;монолит-кирпич;4;219.0;140.0;18.0;7;10;2;1;0;1;0;3;55.771530000000006;37.596992;176,088,727;1;0
26;889171;Смоленская;446;7;Малый Новопесковский переулок;8;не заполнено;3;135.0;90.0;20.0;4;30;2;1;0;0;0;2;55.749632999999996;37.577560999999996;192,172,827;1;0
27;896970;Арбатская;490;7;Большой Афанасьевский переулок;41;кирпич;5;206.7;154.8;18.0;3;4;1;1;1;0;0;2;55.750054000000006;37.596776;140,000,000;2;0
28;917973;Арбатская;372;6;Никитский бульвар;12;кирпич;5;292.0;180.0;15.0;7;7;1;0;1;0;2;0;55.755281999999994;37.600765;163,906,750;1;0
29;917980;Чистые пруды;453;7;Мясницкая улица;22;кирпич;5;265.0;170.0;12.0;4;4;0;0;0;0;2;0;55.761781000000006;37.63385;160,841,000;1;0
30;918384;Новокузнецкая;574;9;Большая Татарская улица;36;нет данных;4;100.0;67.0;12.0;4;6;1;0;2;0;0;1;55.737988;37.634046999999995;37,398,900;3;0
31;919297;Университет;1656;25;улица Косыгина;19;монолит-кирпич;6;260.0;260.0;0.0;4;6;1;1;0;0;0;3;55.705387;37.549893;514,691,200;1;0
32;919586;Красные ворота;584;9;улица Машкова;14;кирпич;4;142.0;142.0;0.0;2;5;1;0;0;0;0;0;55.763624;37.652014;160,841,000;1;0
33;919916;Арбатская;422;6;Большой Афанасьевский переулок;32/9;кирпич;6;278.0;278.0;0.0;3;8;1;1;0;0;1;2;55.750484;37.597594;411,752,960;1;0
34;933770;Университет;1656;25;улица Косыгина;19;монолит-кирпич;6;323.0;300.0;0.0;5;6;1;0;2;2;0;0;55.705387;37.549893;418,186,600;1;0
35;943341;Арбатская;993;15;Большая Никитская улица;45;монолит;5;198.0;0.0;0.0;5;7;0;0;0;0;0;0;55.757526;37.590632;321,682,000;1;0
36;946327;;0;0;улица Большая Дмитровка;20С2;кирпич;5;188.0;130.0;18.0;3;5;1;0;0;0;1;2;55.763052;37.613746;90,000,000;2;0
37;946650;Маяковская;274;4;1-я Тверская-Ямская улица;11;нет данных;3;97.0;83.0;10.0;6;8;1;0;1;0;0;1;55.772578;37.591027000000004;63,000,000;2;0
38;955655;;0;0;Минская улица;1А;не заполнено;4;250.0;125.0;45.0;4;6;1;1;1;0;0;2;55.718872;37.499893;300,339,000;1;0
39;965700;;0;0;Мосфильмовская улица;70к6;монолит-кирпич;4;187.0;130.0;50.0;3;17;4;2;1;0;0;2;55.716215000000005;37.508534999999995;132,532,984;1;0
40;975260;Трубная;105;2;Цветной бульвар;2;не заполнено;7;216.4;150.0;0.0;10;15;2;2;0;0;1;1;55.768207999999994;37.623393;154,916,194;1;0
41;992427;Менделеевская;78;1;Новослободская улица;33;кирпич;2;90.0;50.0;30.0;7;7;1;0;0;1;1;1;55.78219300000001;37.597944;21,900,000;2;0
42;993089;Киевская;414;6;набережная Тараса Шевченко;1/2;не заполнено;2;76.0;30.0;36.0;4;10;1;0;1;0;0;1;55.74629399999999;37.571929;35,000,000;2;0
43;1023066;Речной вокзал;613;9;Ленинградское шоссе;98К6;кирпич;4;173.0;160.0;0.0;13;15;0;0;1;0;1;1;55.858957999999994;37.471920000000004;70,770,040;1;0
44;1048847;Арбатская;993;15;Большая Никитская улица;45;монолит-кирпич;5;223.0;223.0;0.0;1;6;0;0;0;0;0;0;55.757526;37.590632;289,513,800;1;0
45;1048864;Арбатская;993;15;Большая Никитская улица;45;монолит-кирпич;5;550.0;550.0;0.0;6;6;0;0;0;0;0;0;55.757526;37.590632;1,093,718,800;1;0
46;1064408;Кропоткинская;949;14;улица Пречистенка;25;не заполнено;4;215.0;0.0;0.0;3;6;0;0;0;0;0;0;55.740522;37.591674;209,093,300;1;0
47;1066120;Октябрьское поле;2902;44;Живописная улица;3К1;монолит-кирпич;4;187.0;120.0;23.0;4;16;1;1;0;0;0;0;55.781271;37.453513;49,990,000;2;0
48;1068921;Арбатская;487;7;Филипповский переулок;;кирпич;5;176.0;139.0;13.0;3;3;0;0;0;0;1;0;55.74904;37.598339;119,151,013;1;0
49;1146943;Полежаевская;3232;48;проспект Маршала Жукова;41;монолит-кирпич;4;130.0;79.0;10.0;22;23;1;1;1;0;0;0;55.774993;37.469782;64,336,400;1;0
50;1148325;Китай-город;495;7;улица Маросейка;13С2;кирпич;5;138.0;93.0;37.0;4;6;1;0;0;0;1;2;55.758433;37.636491;64,336,400;1;0
51;1150129;Проспект Мира;464;7;улица Щепкина;60/2С1;кирпич;4;101.1;73.7;9.0;3;7;1;0;2;0;1;0;55.78566;37.630284;23,700,000;2;0
52;1166558;Сокол;3472;52;Иваньковское шоссе;5;не заполнено;4;152.0;130.0;0.0;12;24;1;1;0;0;1;1;55.819762;37.465802000000004;93,287,780;1;0
53;1209544;Беговая;210;3;Хорошевское шоссе;16к1;монолит;3;87.0;60.0;0.0;19;42;3;1;0;0;0;1;55.774664;37.54595;43,156,165;1;0
54;1274594;Университет;3036;46;Мосфильмовская улица;70к1;монолит-кирпич;3;145.0;80.0;60.0;36;40;2;2;0;0;0;2;55.714754000000006;37.504618;120,108,017;1;0
55;1282468;Кропоткинская;699;10;1-й Зачатьевский переулок;5;монолит;4;230.0;0.0;25.0;3;30;2;2;0;0;1;1;55.739017000000004;37.603809999999996;496,998,690;1;0
56;1285766;Водный стадион;1417;21;Береговая улица;4;не заполнено;6;280.0;189.0;20.0;1;7;2;1;0;0;0;2;55.830387;37.470779;207,163,208;1;0
57;1289161;Киевская;3255;49;улица Пырьева;2;монолит-кирпич;2;98.0;98.0;0.0;8;30;2;2;0;0;0;0;55.72455;37.527956;66,266,492;1;0
58;1290187;Коломенская;1320;20;Нагатинская улица;;кирпич;0;99.0;16.0;9.0;4;5;0;0;0;0;1;0;55.679143;37.643965;3,000,000;2;0
59;1332105;Сухаревская;251;4;улица Сретенка;26/1;кирпич;5;160.0;120.0;20.0;3;6;1;0;0;0;1;1;55.770066;37.633158;70,000,000;2;0
60;1333665;Киевская;441;7;набережная Тараса Шевченко;1С3;кирпич;3;200.0;200.0;0.0;12;12;0;0;0;0;0;0;55.747023999999996;37.570932;129,627,400;1;0
61;1338305;Преображенская площадь;1501;22;3-я Гражданская улица;58;нет данных;2;56.4;35.1;7.0;2;5;0;0;0;0;1;0;55.809732;37.711078;9,150,000;2;0
62;1344505;Павелецкая;267;4;Валовая улица;8;нет данных;3;76.0;57.0;9.0;3;11;2;0;1;0;1;0;55.730881999999994;37.632143;21,000,000;2;0
63;1351828;Кунцевская;4119;62;Беловежская улица;41;панель;4;104.0;63.0;10.0;13;22;1;1;0;1;1;0;55.710078;37.39232;16,000,000;2;0
64;1369745;Кутузовская;520;8;Киевская улица;24;нет данных;3;79.2;54.4;8.0;4;5;1;0;1;0;1;0;55.737725;37.540721000000005;16,500,000;2;0
65;1422632;Киевская;414;6;набережная Тараса Шевченко;1/2;нет данных;2;67.0;52.0;8.0;7;12;0;1;0;0;0;1;55.74629399999999;37.571929;40,000,000;2;0
66;1423399;Чистые пруды;1116;17;Казарменный переулок;3;монолит;3;142.0;0.0;0.0;8;10;2;1;0;0;0;0;55.757212;37.649552;160,004,627;1;0
67;1438276;Кропоткинская;542;8;Староконюшенный переулок;10А;не заполнено;6;278.0;205.0;40.0;6;7;1;0;2;0;0;4;55.745554000000006;37.595573;357,710,384;1;0
68;1438815;Новослободская;528;8;Сущевская улица;31;монолит;4;141.0;105.0;20.0;2;7;1;0;0;0;0;2;55.784349;37.60098;54,685,940;1;0
69;1455233;Проспект Вернадского;1719;26;Ленинский проспект;111к1;монолит-кирпич;5;206.0;125.0;23.0;9;38;1;1;0;0;0;0;55.661246999999996;37.508355;59,000,000;2;0
70;1456472;Парк Культуры;531;8;улица Пречистенка;33/19С1;не заполнено;6;175.6;115.0;15.0;2;6;1;0;1;0;1;0;55.739630000000005;37.589868;75,000,000;2;0
71;1471158;;0;0;улица Остоженка;25;монолит-кирпич;5;220.9;180.0;0.0;3;5;1;0;0;0;0;0;55.739554000000005;37.597414;365,167,550;1;0
72;1471950;Алексеевская;1032;15;Маломосковская улица;21к4;панель;3;80.0;50.0;14.0;18;19;2;1;0;1;2;1;55.814386;37.650316;20,500,000;2;0
73;1475448;Университет;3036;46;Мосфильмовская улица;70к1;монолит;5;220.0;0.0;60.0;6;40;2;2;0;0;0;2;55.714754000000006;37.504618;231,932,722;1;0
74;1475779;Сокол;858;13;Чапаевский переулок;3;не заполнено;3;189.0;160.0;14.0;45;52;2;2;0;0;0;2;55.798480000000005;37.520671;219,090,900;3;0
75;1483994;Парк Культуры;435;7;переулок Хилков;1;монолит;4;245.9;127.4;23.0;2;8;0;0;0;0;0;4;55.736458;37.599678000000004;392,452,040;1;0
76;1484155;Курская;613;9;Казарменный переулок;3;монолит;4;168.8;0.0;26.0;7;8;0;0;0;1;0;2;55.757212;37.649552;218,550,751;1;0
77;1484186;Курская;613;9;Казарменный переулок;3;не заполнено;3;142.6;120.6;22.0;7;8;0;0;0;1;0;2;55.757212;37.649552;184,645,468;1;0
78;1484214;;0;0;Студенческая улица;20к1;не заполнено;3;110.0;94.0;16.0;7;15;0;0;0;0;0;2;55.743683999999995;37.548851;109,371,880;1;0
79;1490437;Академическая;588;9;улица Кедрова;21к2;панель;2;54.0;32.0;9.0;1;14;1;1;0;0;1;0;55.682874;37.577813;13,400,000;2;0
80;1490462;Профсоюзная;1012;15;улица Кедрова;21к2;панель;2;54.0;32.0;9.0;1;14;1;1;0;0;1;0;55.682874;37.577813;13,400,000;2;0
81;1500329;Царицыно;4553;68;Бирюлевская улица;53/1;панель;1;37.0;19.1;8.0;6;17;1;1;1;0;0;1;55.581739;37.672028000000005;5,500,000;2;0
82;1510165;Динамо;1215;18;улица Юннатов;8А;кирпич;4;72.6;52.0;8.6;2;5;0;0;1;0;1;0;55.799902;37.56176;13,900,000;2;0
83;1513324;Проспект Мира;343;5;Слесарный переулок;3;монолит-кирпич;5;258.9;136.1;15.0;3;14;2;1;2;1;1;2;55.784238;37.636617;179,340,000;1;0
84;1520601;Проспект Вернадского;1719;26;Ленинский проспект;111к1;монолит-кирпич;4;149.0;93.0;29.0;17;48;1;1;0;0;0;0;55.661246999999996;37.508355;58,000,000;2;0
85;1532301;Пушкинская;410;6;Богословский переулок;12А;не заполнено;7;445.0;0.0;0.0;7;8;0;0;1;0;0;0;55.763153;37.599462;1,286,728,000;1;0
86;1535030;;0;0;;;не заполнено;4;260.0;130.0;25.0;19;22;2;1;0;2;2;0;55.75396;37.620393;193,009,200;1;0
87;1535194;Сокольники;128;2;Русаковская улица;31;монолит-кирпич;2;92.0;42.0;18.0;2;30;2;2;0;0;0;2;55.788424;37.678540999999996;52,000,000;2;0
88;1538264;Смоленская;822;12;Большая Дорогомиловская улица;4;кирпич;2;72.0;44.0;12.0;7;14;2;0;1;0;1;0;55.745909;37.571085;36,028,384;1;0
89;1538663;Арбатская;1165;17;Малый Каковинский переулок;8;не заполнено;3;206.0;160.0;0.0;9;12;2;0;0;0;2;0;55.750788;37.58508;193,009,200;1;0
90;1557445;Университет;2091;31;улица Дружбы;10/32;кирпич;3;68.6;47.6;0.0;5;8;1;0;0;0;0;0;55.70790699999999;37.513565;19,500,000;2;0
91;1560466;Выхино;5003;75;улица Дмитриевского;23;панель;4;82.8;56.0;13.0;5;14;1;1;3;0;1;0;55.709617;37.895781;12,000,000;2;0
92;1564949;Кунцевская;2266;34;улица Кутузова;11;монолит;5;264.0;190.0;0.0;18;18;1;1;0;0;0;2;55.722172;37.414023;245,658,170;1;0
93;1566462;Чеховская;79;1;Страстной бульвар;4С1;кирпич;4;133.0;95.0;0.0;4;7;1;0;0;0;2;0;55.76526;37.607565;83,637,320;1;0
94;1569778;Арбатская;490;7;Большой Афанасьевский переулок;41;кирпич;4;206.7;145.0;0.0;3;4;1;1;0;0;0;2;55.750054000000006;37.596776;140,000,000;2;0
95;1569813;Смоленская;680;10;Большой Левшинский переулок;11;монолит;5;275.0;195.0;0.0;3;7;1;1;1;0;0;3;55.742164;37.588341;663,941,000;1;0
96;1570883;Маяковская;474;7;улица Чаянова;10С1;нет данных;4;122.0;80.0;15.0;7;9;1;0;1;0;1;0;55.775397999999996;37.594953000000004;56,963,634;3;0
97;1574074;Ботанический сад;1777;27;проспект Мира;188Бк4;монолит-кирпич;2;105.0;60.0;20.0;22;36;2;2;0;0;1;1;55.83429;37.659515;19,900,000;2;0
98;1576852;Смоленская;446;7;Малый Новопесковский переулок;8;монолит;3;120.0;85.0;0.0;5;14;1;1;0;0;0;2;55.749632999999996;37.577560999999996;179,264,070;1;0
99;1577599;Улица Сергея Эйзенштейна;1059;16;проспект Мира;188Бк4;монолит-кирпич;3;105.0;60.0;20.0;21;36;2;1;0;0;1;1;55.83429;37.659515;19,900,000;2;0
100;1578333;Парк Победы;3248;49;Староволынская улица;15к1;не заполнено;5;170.0;120.0;0.0;4;6;1;1;0;0;0;2;55.71515;37.480022;165,985,250;1;0
101;1578410;Маяковская;350;5;Тверская улица;28к1;кирпич;3;160.0;115.0;0.0;5;7;1;0;0;0;0;2;55.768871;37.598456;99,721,420;1;0
102;1578763;Кропоткинская;669;10;Молочный переулок;2;не заполнено;5;280.0;196.0;0.0;3;7;1;1;0;0;0;2;55.739352000000004;37.602606;321,682,000;1;0
103;1578830;Полянка;299;4;улица Большая Якиманка;22;монолит;5;200.0;140.0;0.0;5;12;1;1;0;0;0;2;55.738216;37.614545;386,018,400;1;0
104;1578878;Полянка;176;3;улица Малая Полянка;2;не заполнено;5;264.0;190.0;0.0;8;8;1;1;0;0;0;3;55.735915000000006;37.616252;396,428,340;3;0
105;1580282;Арбатская;1054;16;Поварская улица;29/36С1;нет данных;3;80.0;52.0;18.0;1;5;1;0;0;0;0;1;55.756341000000006;37.588251;64,336,400;1;0
106;1594453;Кропоткинская;779;12;улица Остоженка;25;не заполнено;4;205.0;130.0;25.0;8;8;2;0;2;0;0;3;55.739468;37.597333;321,682,000;1;0
107;1596252;Смоленская;499;7;улица Новый Арбат;23;нет данных;3;100.0;83.0;0.0;4;6;1;0;0;2;0;2;55.752055000000006;37.581792;51,500,000;2;0
108;1601930;Полянка;372;6;2-й Казачий переулок;4С1;не заполнено;4;260.0;185.0;0.0;4;8;1;0;0;0;0;2;55.73375600000001;37.621076;278,855,220;1;0
109;1603069;Киевская;854;13;Кутузовский проспект;4/2;нет данных;2;64.0;47.0;10.0;4;10;1;0;0;0;0;1;55.750727000000005;37.562272;29,545,000;2;0
110;1614199;Кропоткинская;779;12;улица Остоженка;25;монолит-кирпич;4;205.0;205.0;0.0;8;8;1;1;0;0;0;0;55.739468;37.597333;369,290,936;1;0
111;1621646;Сокол;858;13;Чапаевский переулок;3;не заполнено;3;160.0;140.0;20.0;5;40;4;2;0;0;0;2;55.798480000000005;37.520671;193,009,200;1;0
112;1621791;Кропоткинская;699;10;1-й Зачатьевский переулок;5;монолит;3;155.0;110.0;0.0;4;7;1;1;0;0;2;0;55.739017000000004;37.603809999999996;322,011,385;1;0
113;1621799;Арбатская;649;10;улица Малая Молчановка;6;кирпич;5;280.0;196.0;0.0;5;5;1;0;0;0;3;3;55.753781999999994;37.593462;278,855,220;1;0
114;1633021;Парк Культуры;809;12;улица Бурденко;3;не заполнено;7;147.0;120.0;10.0;7;11;1;1;0;0;2;1;55.738429000000004;37.581514;146,364,695;1;0
115;1633485;Крылатское;2519;38;Островной проезд;5К1;монолит;6;500.0;232.0;28.0;2;4;1;0;2;0;0;3;55.758686;37.448815;514,691,200;1;0
116;1637845;Воробьевы горы;1832;27;Мичуринский проспект;6К3С1;монолит;7;234.0;180.0;23.0;8;16;1;1;3;0;1;4;55.713253;37.528989;147,000,000;2;0
117;1638429;Университет;2607;39;Университетский проспект;16;не заполнено;3;137.0;100.0;20.0;4;16;2;1;0;1;0;2;55.71546899999999;37.521111;67,553,220;1;0
118;1643239;Тверская;620;9;Малый Козихинский переулок;3;монолит-кирпич;4;162.0;162.0;0.0;2;7;1;1;0;0;0;0;55.764212;37.594215999999996;283,080,160;1;0
119;1645665;Кунцевская;3646;55;Беловежская улица;13;панель;1;38.5;17.8;8.0;3;17;1;1;1;0;0;1;55.71283199999999;37.398123;6,700,000;2;0
120;1646248;Пушкинская;684;10;Малая Бронная улица;21/13С2;кирпич;4;180.0;120.0;0.0;7;7;1;0;0;0;2;1;55.762829;37.594611;153,000,000;2;0
121;1654961;Бабушкинская;2821;42;Челюскинская улица;9;кирпич;3;122.0;90.0;32.0;10;14;1;1;0;1;0;2;55.882348;37.704412;32,800,000;2;0
122;1656031;Проспект Вернадского;1719;26;Ленинский проспект;111к1;монолит-кирпич;3;130.0;95.0;20.0;4;48;1;1;0;0;0;0;55.661246999999996;37.508355;45,000,000;2;0
123;1656036;Проспект Вернадского;1719;26;Ленинский проспект;111к1;монолит-кирпич;4;163.0;100.0;20.0;39;48;1;1;0;0;0;0;55.661246999999996;37.508355;75,273,588;1;0
124;1661302;Марьино;896;13;улица Маршала Голованова;17;панель;0;54.0;18.0;9.0;7;12;2;0;1;0;0;0;55.644897;37.73173;4,000,000;2;0
125;1664179;Парк Победы;349;5;площадь Победы;2К1;нет данных;4;95.0;69.0;25.0;7;12;2;0;1;0;0;1;55.737683999999994;37.521156;33,500,000;2;0
126;1664443;;0;0;улица Остоженка;5;кирпич;4;150.0;98.0;25.0;5;7;1;0;1;1;2;2;55.74333000000001;37.601439;96,375,927;1;0
127;1668750;Чистые пруды;428;6;Милютинский переулок;11;кирпич;2;70.0;50.0;13.0;2;6;1;0;0;0;0;1;55.764368999999995;37.631541;46,322,208;1;0
128;1669955;Коньково;1599;24;улица Островитянова;11К1;кирпич;4;240.0;158.0;81.0;6;16;1;1;2;2;0;3;55.641813;37.5008;89,000,000;2;0
129;1672028;Киевская;756;11;Саввинская набережная;9;не заполнено;3;194.0;100.0;30.0;10;15;1;1;3;0;0;3;55.736914;37.569396000000005;225,177,400;1;0
130;1673434;Домодедовская;1521;23;Борисовский проезд;26;панель;1;31.0;17.0;8.0;1;12;1;0;0;1;1;0;55.622705;37.726583000000005;5,000,000;2;0
131;1673438;Шипиловская;1076;16;Борисовский проезд;26;панель;1;31.0;17.0;8.0;1;12;1;0;0;1;1;0;55.622705;37.726583000000005;5,000,000;2;0
132;1674026;Кунцевская;728;11;Можайское шоссе;2;монолит-кирпич;5;311.0;190.0;24.0;14;20;2;2;0;0;0;0;55.724270999999995;37.446909999999995;87,500,000;2;0
133;1675492;Речной вокзал;1779;27;Ленинградское шоссе;124к3;не заполнено;4;110.0;64.0;16.0;12;16;2;1;0;1;1;1;55.868359;37.463673;40,000,000;2;0
134;1682575;Смоленская;928;14;улица Пречистенка;40/2С4;кирпич;1;65.0;0.0;0.0;2;8;1;0;0;0;0;1;55.739615;37.587334999999996;29,000,000;2;0
135;1683341;Динамо;186;3;Ленинградский проспект;33К6;кирпич;2;63.0;40.2;8.0;7;7;1;0;1;0;1;0;55.787503;37.558634000000005;12,199,000;2;0
136;1684093;Тургеневская;344;5;Милютинский переулок;11;кирпич;2;70.0;54.0;0.0;2;6;1;0;0;0;0;1;55.764368999999995;37.631541;44,820,000;2;0
137;1693913;Кропоткинская;290;4;улица Остоженка;5;кирпич;5;115.2;78.0;8.0;3;6;1;0;1;0;1;0;55.743137;37.601618;49,900,000;2;0
138;1696370;Бауманская;866;13;Большая Почтовая улица;18/20К12;кирпич;4;92.0;68.0;8.0;5;5;0;0;0;0;1;0;55.775093999999996;37.692015999999995;12,000,000;2;0
139;1700060;Октябрьское поле;944;14;улица Маршала Бирюзова;32К1;монолит;4;250.0;125.0;20.0;5;21;2;1;0;2;1;1;55.798905000000005;37.484244;87,000,000;2;0
140;1706110;Юго-Западная;2445;37;Озерная улица;20;панель;2;47.0;32.0;6.0;3;5;0;0;1;0;1;0;55.679168999999995;37.455391;6,550,000;2;0
141;1706469;Чистые пруды;596;9;Чистопрудный бульвар;19/1;кирпич;3;74.0;52.0;10.0;2;4;0;0;0;0;1;0;55.761821;37.645967999999996;23,000,000;2;0
142;1711530;Новогиреево;1421;21;улица Старый Гай;2К4;панель;2;44.5;28.0;6.0;7;9;1;0;0;0;1;0;55.741541000000005;37.826988;6,600,000;2;0
143;1717522;Маяковская;483;7;Воротниковский переулок;;кирпич;4;73.0;53.0;19.0;5;7;1;0;2;0;1;0;55.770026;37.60204;50,825,756;1;0
144;1729083;Университет;3503;52;улица Пырьева;2;монолит;5;250.0;150.0;0.0;16;17;1;1;1;1;1;1;55.72455;37.527956;279,340,898;3;0
145;1735438;Октябрьское поле;683;10;улица Маршала Конева;14;монолит-кирпич;5;172.0;100.0;20.0;22;25;1;1;0;0;0;0;55.796009999999995;37.48552;96,504,600;1;0
146;1735439;Октябрьское поле;683;10;улица Маршала Конева;14;монолит-кирпич;3;155.0;100.0;20.0;22;25;1;1;0;0;0;0;55.796009999999995;37.48552;86,854,140;1;0
147;1745162;Кунцевская;1418;21;улица Артамонова;16К1;кирпич;3;74.0;44.3;9.0;2;16;2;0;0;2;1;0;55.718785;37.454223;16,000,000;2;0
148;1746743;Краснопресненская;719;11;улица Николаева;4;кирпич;4;114.0;82.0;11.0;7;8;1;0;2;0;1;0;55.755706999999994;37.568857;58,500,000;2;0
149;1767768;Академическая;1058;16;Большая Черемушкинская улица;32К1;нет данных;3;86.0;60.0;8.0;1;5;0;0;0;0;1;0;55.679626;37.582609999999995;14,000,000;2;0
150;1771955;Рязанский проспект;1107;17;улица Федора Полетаева;30;не заполнено;3;60.0;43.4;6.0;8;9;1;0;0;1;1;0;55.707436;37.784156;8,200,000;2;0
151;1780528;Арбатская;445;7;Большой Афанасьевский переулок;30;монолит-кирпич;4;182.0;120.0;8.0;4;4;1;0;0;1;0;2;55.75019;37.597459;156,026,135;1;0
152;1801648;Арбатская;645;10;Староконюшенный переулок;45;монолит-кирпич;3;132.0;75.0;0.0;3;6;0;0;1;0;0;3;55.749714000000004;37.594279;192,115,865;1;0
153;1808188;Киевская;854;13;Кутузовский проспект;4/2;нет данных;2;64.0;43.0;15.0;4;12;0;0;0;0;0;1;55.750727000000005;37.562272;30,881,472;1;0
154;1808201;Киевская;854;13;Кутузовский проспект;4/2;нет данных;2;64.0;43.0;15.0;4;12;0;0;0;0;0;1;55.750727000000005;37.562272;30,881,472;1;0
155;1811004;Фрунзенская;448;7;улица Усачева;2С1;монолит-кирпич;3;142.0;76.8;13.0;8;9;1;1;0;1;2;0;55.730892000000004;37.576726;259,000,000;2;0
156;1817630;Славянский бульвар;1236;19;Нежинская улица;1к2;монолит;3;147.0;70.0;45.0;15;31;1;1;1;0;1;1;55.719313;37.478019;137,681,670;1;0
157;1820627;Парк Культуры;717;11;Бутиковский переулок;5;панель;6;407.0;370.0;0.0;5;6;0;0;0;0;0;0;55.738622;37.602813;1,286,728,000;1;0
158;1824121;Багратионовская;593;9;Большая Филевская улица;13;не заполнено;2;56.0;35.0;9.0;2;9;1;0;0;0;1;0;55.748523;37.500405;14,950,000;2;0
159;1831789;Пушкинская;410;6;Богословский переулок;12А;монолит-кирпич;3;126.3;79.6;16.0;5;8;1;1;0;0;0;2;55.763153;37.599462;243,770,620;1;0
